record_id,road_id,road_name,segment_name,area,road_class,segment_length_km,center_lat,center_lon,distance_from_aust_km,day_of_week,day_type,hour,time_slot,weather_condition,congestion_index_0_100,traffic_level,db_traffic_level,avg_speed_car_kph,avg_speed_motorbike_kph,avg_speed_rickshaw_kph,avg_speed_bus_kph,avg_speed_walk_kph,travel_min_per_km_car,travel_min_per_km_motorbike,travel_min_per_km_rickshaw,travel_min_per_km_bus,travel_min_per_km_walk,bus_available,expected_bus_wait_min,road_condition_score_0_100,synthetic_hazard_probability,data_status,notes
T0025453,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Thursday,Weekday,12,12:00,Clear,63,Heavy,HEAVY,13.1,20.7,9.2,9.1,4.7,4.571,2.896,6.547,6.625,12.766,1,11.5,88,0.137,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025454,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Thursday,Weekday,13,13:00,Clear,63,Heavy,HEAVY,13.1,20.7,9.2,9.1,4.7,4.571,2.896,6.547,6.625,12.766,1,11.1,86,0.129,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025455,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Thursday,Weekday,14,14:00,Clear,68,Heavy,HEAVY,11.8,20.0,8.9,8.1,4.7,5.091,3.003,6.711,7.378,12.766,1,11.6,79,0.144,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025456,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Thursday,Weekday,15,15:00,Clear,65,Heavy,HEAVY,12.6,20.4,9.1,8.7,4.7,4.766,2.938,6.612,6.907,12.766,1,11.3,81,0.143,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025457,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Thursday,Weekday,16,16:00,Clear,74,Heavy,HEAVY,10.2,19.1,8.7,7.0,4.7,5.895,3.142,6.92,8.543,12.766,1,12.7,92,0.164,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025458,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Thursday,Weekday,17,17:00,Clear,81,Severe,SEVERE,8.3,18.1,8.4,5.7,4.7,7.226,3.321,7.181,10.472,12.766,1,11.8,92,0.173,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025459,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Thursday,Weekday,18,18:00,Clear,97,Severe,SEVERE,4.0,15.7,7.6,4,4.7,14.933,3.819,7.859,15.0,12.766,1,12.8,95,0.181,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025460,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Thursday,Weekday,19,19:00,Clear,98,Severe,SEVERE,4,15.6,7.6,4,4.7,15.0,3.855,7.905,15.0,12.766,1,13.1,85,0.175,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025461,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Thursday,Weekday,20,20:00,Clear,86,Severe,SEVERE,7.0,17.3,8.1,4.8,4.7,8.615,3.462,7.38,12.486,12.766,1,12.0,85,0.167,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025462,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Thursday,Weekday,21,21:00,Clear,82,Severe,SEVERE,8.0,17.9,8.3,5.5,4.7,7.467,3.348,7.22,10.821,12.766,1,12.7,88,0.16,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025463,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Thursday,Weekday,22,22:00,Clear,64,Heavy,HEAVY,12.9,20.6,9.1,8.9,4.7,4.667,2.917,6.579,6.763,12.766,1,10.7,79,0.152,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025464,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Thursday,Weekday,23,23:00,Clear,67,Heavy,HEAVY,12.1,20.1,9.0,8.3,4.7,4.978,2.981,6.678,7.214,12.766,1,19.0,86,0.128,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025465,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,0,00:00,Clear,20,Light,LOW,24.6,27.1,11.1,17.0,4.7,2.435,2.218,5.405,3.529,12.766,1,16.5,98,0.073,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025466,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,1,01:00,Clear,11,Free,LOW,27.1,28.4,11.5,18.7,4.7,2.218,2.114,5.215,3.214,12.766,1,16.1,89,0.061,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025467,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,2,02:00,Clear,11,Free,LOW,27.1,28.4,11.5,18.7,4.7,2.218,2.114,5.215,3.214,12.766,1,16.7,97,0.038,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025468,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,3,03:00,Clear,8,Free,LOW,27.9,28.8,11.6,19.2,4.7,2.154,2.082,5.155,3.122,12.766,1,15.6,87,0.052,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025469,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,4,04:00,Clear,7,Free,LOW,28.1,29.0,11.7,19.4,4.7,2.133,2.071,5.135,3.092,12.766,1,16.0,84,0.04,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025470,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,5,05:00,Clear,10,Free,LOW,27.3,28.5,11.5,18.9,4.7,2.196,2.103,5.195,3.183,12.766,1,15.5,90,0.057,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025471,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,6,06:00,Clear,31,Light,MODERATE,21.7,25.4,10.6,15.0,4.7,2.765,2.359,5.658,4.008,12.766,1,10.9,88,0.076,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025472,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,7,07:00,Clear,36,Light,MODERATE,20.4,24.7,10.4,14.0,4.7,2.947,2.43,5.78,4.272,12.766,1,10.8,81,0.109,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025473,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,8,08:00,Clear,70,Heavy,HEAVY,11.2,19.7,8.8,7.8,4.7,5.333,3.048,6.78,7.729,12.766,1,11.8,89,0.146,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025474,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,9,09:00,Clear,78,Heavy,HEAVY,9.1,18.5,8.5,6.3,4.7,6.588,3.242,7.067,9.548,12.766,1,11.8,93,0.141,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025475,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,10,10:00,Clear,66,Heavy,HEAVY,12.3,20.3,9.0,8.5,4.7,4.87,2.959,6.645,7.057,12.766,1,11.2,98,0.12,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025476,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,11,11:00,Clear,52,Moderate,MODERATE,16.1,22.3,9.7,11.1,4.7,3.733,2.686,6.211,5.411,12.766,1,11.1,90,0.111,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025477,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,12,12:00,Clear,48,Moderate,MODERATE,17.1,22.9,9.8,11.8,4.7,3.5,2.617,6.098,5.072,12.766,1,10.5,83,0.103,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025478,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,13,13:00,Clear,42,Moderate,MODERATE,18.8,23.8,10.1,12.9,4.7,3.2,2.52,5.935,4.638,12.766,1,9.9,87,0.086,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025479,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,14,14:00,Clear,40,Moderate,MODERATE,19.3,24.1,10.2,13.3,4.7,3.111,2.489,5.882,4.509,12.766,1,10.5,89,0.079,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025480,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,15,15:00,Clear,39,Light,MODERATE,19.6,24.3,10.2,13.5,4.7,3.068,2.474,5.857,4.447,12.766,1,9.9,86,0.093,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025481,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,16,16:00,Clear,54,Moderate,MODERATE,15.5,22.0,9.6,10.7,4.7,3.862,2.722,6.27,5.597,12.766,1,11.9,89,0.132,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025482,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,17,17:00,Clear,68,Heavy,HEAVY,11.8,20.0,8.9,8.1,4.7,5.091,3.003,6.711,7.378,12.766,1,12.0,87,0.136,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025483,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,18,18:00,Clear,74,Heavy,HEAVY,10.2,19.1,8.7,7.0,4.7,5.895,3.142,6.92,8.543,12.766,1,11.8,88,0.168,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025484,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,19,19:00,Clear,76,Heavy,HEAVY,9.6,18.8,8.6,6.7,4.7,6.222,3.191,6.993,9.018,12.766,1,12.7,94,0.144,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025485,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,20,20:00,Clear,84,Severe,SEVERE,7.5,17.6,8.2,5.2,4.7,8.0,3.404,7.299,11.594,12.766,1,13.0,84,0.157,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025486,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,21,21:00,Clear,69,Heavy,HEAVY,11.5,19.8,8.9,7.9,4.7,5.209,3.025,6.745,7.55,12.766,1,11.8,87,0.129,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025487,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,22,22:00,Clear,50,Moderate,MODERATE,16.6,22.6,9.8,11.5,4.7,3.613,2.651,6.154,5.236,12.766,1,11.6,94,0.101,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025488,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Friday,Weekend,23,23:00,Clear,39,Light,MODERATE,19.6,24.3,10.2,13.5,4.7,3.068,2.474,5.857,4.447,12.766,1,17.3,84,0.098,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025489,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Saturday,Weekend,0,00:00,Clear,38,Light,MODERATE,19.8,24.4,10.3,13.7,4.7,3.027,2.459,5.831,4.387,12.766,1,18.2,92,0.106,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025490,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Saturday,Weekend,1,01:00,Clear,18,Free,LOW,25.2,27.3,11.2,17.4,4.7,2.383,2.194,5.362,3.454,12.766,1,16.0,84,0.058,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025491,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Saturday,Weekend,2,02:00,Clear,12,Free,LOW,26.8,28.2,11.5,18.5,4.7,2.24,2.125,5.236,3.246,12.766,1,17.1,90,0.066,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025492,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Saturday,Weekend,3,03:00,Clear,5,Free,LOW,28.7,29.3,11.8,19.8,4.7,2.093,2.05,5.096,3.034,12.766,1,15.2,87,0.033,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025493,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Saturday,Weekend,4,04:00,Clear,16,Free,LOW,25.7,27.6,11.3,17.7,4.7,2.333,2.171,5.319,3.382,12.766,1,17.0,88,0.06,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025494,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Saturday,Weekend,5,05:00,Clear,23,Light,LOW,23.8,26.6,11.0,16.4,4.7,2.517,2.255,5.472,3.648,12.766,1,16.0,90,0.062,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025495,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Saturday,Weekend,6,06:00,Clear,41,Moderate,MODERATE,19.0,24.0,10.2,13.1,4.7,3.155,2.504,5.908,4.572,12.766,1,11.3,83,0.099,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025496,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Saturday,Weekend,7,07:00,Rain,61,Heavy,HEAVY,13.7,21.0,9.3,9.4,4.7,4.392,2.855,6.483,6.365,12.766,1,11.5,83,0.177,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025497,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Saturday,Weekend,8,08:00,Rain,77,Heavy,HEAVY,9.4,18.7,8.5,6.5,4.7,6.4,3.216,7.03,9.275,12.766,1,11.2,87,0.199,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025498,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Saturday,Weekend,9,09:00,Clear,76,Heavy,HEAVY,9.6,18.8,8.6,6.7,4.7,6.222,3.191,6.993,9.018,12.766,1,12.6,86,0.149,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025499,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Saturday,Weekend,10,10:00,Clear,72,Heavy,HEAVY,10.7,19.4,8.8,7.4,4.7,5.6,3.094,6.849,8.116,12.766,1,11.6,94,0.16,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025500,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Saturday,Weekend,11,11:00,Clear,63,Heavy,HEAVY,13.1,20.7,9.2,9.1,4.7,4.571,2.896,6.547,6.625,12.766,1,12.1,82,0.13,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025501,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Saturday,Weekend,12,12:00,Clear,55,Moderate,HEAVY,15.3,21.9,9.5,10.5,4.7,3.93,2.74,6.299,5.695,12.766,1,11.0,81,0.125,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025502,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Saturday,Weekend,13,13:00,Clear,49,Moderate,MODERATE,16.9,22.8,9.8,11.6,4.7,3.556,2.634,6.126,5.153,12.766,1,10.1,88,0.112,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025503,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Saturday,Weekend,14,14:00,Clear,48,Moderate,MODERATE,17.1,22.9,9.8,11.8,4.7,3.5,2.617,6.098,5.072,12.766,1,10.0,91,0.093,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025504,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Saturday,Weekend,15,15:00,Rain,67,Heavy,HEAVY,12.1,20.1,9.0,8.3,4.7,4.978,2.981,6.678,7.214,12.766,1,12.4,81,0.202,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025505,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Saturday,Weekend,16,16:00,Clear,54,Moderate,MODERATE,15.5,22.0,9.6,10.7,4.7,3.862,2.722,6.27,5.597,12.766,1,11.0,93,0.134,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025506,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Saturday,Weekend,17,17:00,Clear,65,Heavy,HEAVY,12.6,20.4,9.1,8.7,4.7,4.766,2.938,6.612,6.907,12.766,1,11.7,89,0.158,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025507,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Saturday,Weekend,18,18:00,Clear,80,Severe,SEVERE,8.6,18.2,8.4,5.9,4.7,7.0,3.294,7.143,10.145,12.766,1,13.2,88,0.148,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025508,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Saturday,Weekend,19,19:00,Clear,87,Severe,SEVERE,6.7,17.2,8.1,4.6,4.7,8.96,3.492,7.421,12.986,12.766,1,11.7,98,0.187,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0025509,R0152,Aftabnagar Main Road,Aftabnagar Main Road - Segment 1,Aftabnagar,secondary,1.4,23.76255,90.431663,2.519,Saturday,Weekend,20,20:00,Clear,86,Severe,SEVERE,7.0,17.3,8.1,4.8,4.7,8.615,3.462,7.38,12.486,12.766,1,11.6,81,0.17,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
